categoria,centroide_lat,centroide_lon,fuente,id,nombre,nombre_completo,provincia_id,provincia_interseccion,provincia_nombre,,,
Delegacion Municipal,-246.544.130.660.635,-616.482.494.847.739,Direc. Pcial. de Catastro y Cartografía,220168,El Sauzalito,Delegacion Municipal El Sauzalito,22,0.061613363,Chaco,,,
Delegacion Municipal,-273.100.638.470.581,-588.542.427.774.583,Direc. Pcial. de Catastro y Cartografía,220364,Colonia Benitez,Delegacion Municipal Colonia Benitez,22,0.004692954,Chaco,,,
Delegacion Municipal,-269.254.012.720.409,-594.073.885.705.906,Direc. Pcial. de Catastro y Cartografía,220441,Colonias Elisa,Delegacion Municipal Colonias Elisa,22,0.006818743,Chaco,,,
Municipio,-303.777.496.827.949,-578.889.139.828.733,Direccion de Estadística y Censos,180259,Juan Pujol,Municipio Juan Pujol,18,0.005127349,Corrientes,,,
Municipio,-302.566.420.474.997,-593.188.988.449.952,Direccion de Estadística y Censos,180091,Pueblo Libertador,Municipio Pueblo Libertador,18,0.00713992,Corrientes,,,
Municipio,-301.816.229.638.282,-578.245.096.673.467,Direccion de Estadística y Censos,180273,Monte Caseros,Municipio Monte Caseros,18,0.014857281,Corrientes,,,
Municipio,-298.319.290.490.767,-575.860.857.472.355,Direccion de Estadística y Censos,180287,Parada Pucheta,Municipio Parada Pucheta,18,0.006014472,Corrientes,,,
Municipio,-299.995.445.616.683,-587.950.373.826.115,Direccion de Estadística y Censos,180455,Sauce,Municipio Sauce,18,0.028304472,Corrientes,,,
Municipio,-29.510.389.362.518,-573.046.162.179.262,Direccion de Estadística y Censos,180294,Paso de los Libres,Municipio Paso de los Libres,18,0.028808639,Corrientes,,,
Municipio,-293.387.451.805.435,-591.814.817.449.753,Direccion de Estadística y Censos,180140,Goya,Municipio Goya,18,0.035837981,Corrientes,,,
Municipio,-28.826.457.496.527,-588.280.908.377.803,Direccion de Estadística y Censos,180399,9 de Julio,Municipio 9 de Julio,18,0.00282498,Corrientes,,,
Comision Municipal,-22.414.030.404.424,-653.795.310.298.623,Direc. Grl. de Inmuebles,386259,El Condor,Comision Municipal El Condor,38,0.007969813,Jujuy,,,
Municipio,-290.615.191.828.754,-5.840.424.074.046,Direccion de Estadística y Censos,180231,Felipe Yofré,Municipio Felipe Yofré,18,0.007681628,Corrientes,,,
Municipio,-283.785.989.810.718,-583.050.947.683.705,Direccion de Estadística y Censos,180056,Tatacuá,Municipio Tatacuá,18,0.001082066,Corrientes,,,
Municipio,-289.102.471.314.715,-56.921.169.074.054,Direccion de Estadística y Censos,180371,La Cruz,Municipio La Cruz,18,0.053144325,Corrientes,,,
Municipio,-282.854.948.392.921,-58.287.362.735.518,Direccion de Estadística y Censos,180049,Tabay,Municipio Tabay,18,0.003466625,Corrientes,,,
Municipio,-381.477.437.843.902,-612.646.589.620.305,ARBA - Gerencia de Servicios Catastrales,60196,Coronel Pringles,Municipio Coronel Pringles,6,0.017521991,Buenos Aires,,,
Municipio,-284.973.936.042.377,-589.304.362.711.764,Direccion de Estadística y Censos,180007,Bella Vista,Municipio Bella Vista,18,0.019893276,Corrientes,,,
Comuna,-269.510.760.628.619,-657.637.492.860.761,Direccion de Estadística de la Prov. Tucumán,908581,El Mollar,Comuna El Mollar,90,0.014485437,Tucumán,,,
Municipio,-268.032.952.032.499,-657.691.213.941.268,Direccion de Estadística de la Prov. Tucumán,900105,Municipalidad de Tafi del Valle,Municipio Municipalidad de Tafi del Valle,90,0.017492339,Tucumán,,,
Municipio,-279.237.583.937.917,-579.146.651.736.822,Direccion de Estadística y Censos,180133,Palmar Grande,Municipio Palmar Grande,18,0.002637422,Corrientes,,,
Municipio,-280.253.723.148.576,-56.146.356.903.602,Direccion de Estadística y Censos,180434,Gobernador Ing. Valentín Virasoro,Municipio Gobernador Ing. Valentín Virasoro,18,0.021859412,Corrientes,,,
Municipio,-278.961.218.833.919,-586.658.439.667.826,Direccion de Estadística y Censos,180077,Empedrado,Municipio Empedrado,18,0.021840912,Corrientes,,,
Municipio,-275.138.604.971.911,-568.539.502.572.227,IGN,180175,San Antonio,Municipio San Antonio,18,0.003631428,Corrientes,,,
Municipio,-277.796.475.708.551,-560.569.867.005.655,Direccion de Estadística y Censos,180161,Colonia Liebig'S,Municipio Colonia Liebig'S,18,0.007684736,Corrientes,,,
Comision de Fomento,-260.259.038.272.531,-586.471.275.416.652,Direc. Grl. Catastro (WMS),345028,San Hilario,Comision de Fomento San Hilario,34,7,,,,
Municipio,-275.323.131.432.038,-573.645.741.822.866,Direccion de Estadística y Censos,180119,Itá Ibaté,Municipio Itá Ibaté,18,0.003927627,Corrientes,,,
Municipio,-274.779.720.010.051,-576.113.792.118.727,Direccion de Estadística y Censos,180014,Beron de Astrada,Municipio Beron de Astrada,18,0.00944393,Corrientes,,,
Municipio,-274.449.964.561.918,-586.118.731.255.789,Direccion de Estadística y Censos,180336,Santa Ana,Municipio Santa Ana,18,0.001541569,Corrientes,,,
Municipio,-276.003.413.411.476,-582.610.507.449.513,Direccion de Estadística y Censos,180350,San Luis del Palmar,Municipio San Luis del Palmar,18,0.025720789,Corrientes,,,
Municipio,-273.449.909.014.868,-585.797.655.579.126,Direccion de Estadística y Censos,180322,Paso de la Patria,Municipio Paso de la Patria,18,0.001558343,Corrientes,,,
Municipio,-305.488.011.628.987,-579.576.529.352.177,Direccion de Estadística y Censos,180266,Mocoretá,Municipio Mocoretá,18,0.00482888,Corrientes,,,
Municipio,-297.043.266.159.448,-594.177.431.634.827,Direccion de Estadística y Censos,180143,San Isidro,Municipio San Isidro,18,0.0172253,Corrientes,,,
Municipio,-356.765.966.680.226,-597.037.033.020.054,ARBA - Gerencia de Servicios Catastrales,60707,Saladillo,Municipio Saladillo,6,0.008744596,Buenos Aires,,,
Municipio,-360.157.017.377.305,-591.769.657.671.576,ARBA - Gerencia de Servicios Catastrales,60455,Las Flores,Municipio Las Flores,6,0.010826817,Buenos Aires,,,
Municipio,-341.926.035.952.586,-607.879.706.568.364,ARBA - Gerencia de Servicios Catastrales,60686,Rojas,Municipio Rojas,6,0.006535827,Buenos Aires,,,
Municipio,-34.328.718.150.088,-587.711.281.467.366,ARBA - Gerencia de Servicios Catastrales,60252,Escobar,Municipio Escobar,6,0.000957796,Buenos Aires,,,
Municipio,-362.982.217.499.893,-611.496.836.148.108,ARBA - Gerencia de Servicios Catastrales,60105,Bolívar,Municipio Bolívar,6,0.016030795,Buenos Aires,,,
Municipio,-368.865.728.370.606,-575.861.731.541.635,ARBA - Gerencia de Servicios Catastrales,60511,Maipú,Municipio Maipú,6,0.008530225,Buenos Aires,,,
Municipio,-347.701.647.288.425,-58.625.448.693.896,ARBA - Gerencia de Servicios Catastrales,60427,La Matanza,Municipio La Matanza,6,0.00104371,Buenos Aires,,,
Municipio,-342.206.591.685.119,-595.193.792.218.302,ARBA - Gerencia de Servicios Catastrales,60735,San Antonio de Areco,Municipio San Antonio de Areco,6,0.002743116,Buenos Aires,,,
Municipio,-34.610.617.117.824,-588.109.232.680.035,ARBA - Gerencia de Servicios Catastrales,60560,Moreno,Municipio Moreno,6,0.000592772,Buenos Aires,,,
Municipio,-366.659.831.489.807,-57.995.784.111.694,ARBA - Gerencia de Servicios Catastrales,60308,General Guido,Municipio General Guido,6,0.007600315,Buenos Aires,,,
Municipio,-37.153.213.652.497,-572.307.866.338.235,ARBA - Gerencia de Servicios Catastrales,60315,General Juan Madariaga,Municipio General Juan Madariaga,6,0.009812058,Buenos Aires,,,
Municipio,-373.356.554.181.577,-59.181.805.577.778,ARBA - Gerencia de Servicios Catastrales,60791,Tandil,Municipio Tandil,6,0.015971941,Buenos Aires,,,
Municipio,-375.325.532.169.014,-618.893.137.767.698,ARBA - Gerencia de Servicios Catastrales,60203,Coronel Suárez,Municipio Coronel Suárez,6,0.019730993,Buenos Aires,,,
Municipio,-373.705.193.836.346,-570.658.445.952.167,ARBA - Gerencia de Servicios Catastrales,60868,Villa Gesell,Municipio Villa Gesell,6,0.00054252,Buenos Aires,,,
Municipio,-366.518.890.133.331,-569.422.695.810.825,ARBA - Gerencia de Servicios Catastrales,60336,General Lavalle,Municipio General Lavalle,6,0.008794329,Buenos Aires,,,
Municipio,-366.782.018.340.746,-567.189.105.106.819,ARBA - Gerencia de Servicios Catastrales,60420,La Costa,Municipio La Costa,6,0.000813604,Buenos Aires,,,
Municipio,-348.179.736.855.799,-581.552.626.919.147,ARBA - Gerencia de Servicios Catastrales,60091,Berazategui,Municipio Berazategui,6,0.000703029,Buenos Aires,,,
Municipio,-38.255.785.801.668,-622.904.249.803.924,ARBA - Gerencia de Servicios Catastrales,60819,Tornquist,Municipio Tornquist,6,0.013937673,Buenos Aires,,,
Municipio,-343.815.893.993.371,-58.599.453.988.125,ARBA - Gerencia de Servicios Catastrales,60805,Tigre,Municipio Tigre,6,0.001254381,Buenos Aires,,,
Municipio,-391.296.648.457.138,-627.268.024.308.416,ARBA - Gerencia de Servicios Catastrales,60875,Villarino,Municipio Villarino,6,0.035132069,Buenos Aires,,,
Municipio,-277.920.684.691.818,-655.855.256.050.922,Direccion de Estadística de la Prov. Tucumán,900063,Municipalidad de la Cocha,Municipio Municipalidad de la Cocha,90,0.001463184,Tucumán,,,
Comuna Rural,-276.933.818.569.057,-656.382.073.641.255,Direccion de Estadística de la Prov. Tucumán,908231,El Sacrificio,Comuna Rural El Sacrificio,90,0.012648408,Tucumán,,,
Municipio,-360.416.694.003.038,-576.570.625.693.146,ARBA - Gerencia de Servicios Catastrales,60168,Castelli,Municipio Castelli,6,0.006861748,Buenos Aires,,,
Municipio,-352.221.104.711.751,-581.760.719.473.086,ARBA - Gerencia de Servicios Catastrales,60119,Brandsen,Municipio Brandsen,6,0.003586629,Buenos Aires,,,
Municipio,-357.496.551.260.772,-613.737.522.686.863,ARBA - Gerencia de Servicios Catastrales,60147,Carlos Casares,Municipio Carlos Casares,6,0.008146327,Buenos Aires,,,
Municipio,-360.564.352.739.976,-626.346.332.497.416,ARBA - Gerencia de Servicios Catastrales,60826,Trenque Lauquen,Municipio Trenque Lauquen,6,0.017839652,Buenos Aires,,,
Municipio,-354.811.110.714.388,-593.595.940.527.063,ARBA - Gerencia de Servicios Catastrales,60693,Roque Pérez,Municipio Roque Pérez,6,0.004984701,Buenos Aires,,,
Municipio,-368.567.012.129.546,-606.707.349.373.354,ARBA - Gerencia de Servicios Catastrales,60595,Olavarría,Municipio Olavarría,6,0.025084268,Buenos Aires,,,
Comuna,-332.423.832.201.545,-604.124.784.992.033,Servicio de Catastro e Informacion Territorial,822490,Pavon,Comuna Pavon,82,0.000326303,Santa Fe,,,
Comision Municipal,-338.049.276.377.293,-664.148.690.167.955,Direccion de Geodesia y Catastro,746280,Zanjitas,Comision Municipal Zanjitas,74,0.002345992,San Luis,,,
Comision Municipal,-337.572.721.991.329,-666.446.207.562.444,Direccion de Geodesia y Catastro,746252,Beazley,Comision Municipal Beazley,74,0.00234459,San Luis,,,
Comuna Rural,-273.642.260.986.441,-65.373.326.692.578,Direccion de Estadística de la Prov. Tucumán,908539,San Pedro y San Antonio,Comuna Rural San Pedro y San Antonio,90,0.004061565,Tucumán,,,
Comuna Rural,-273.349.592.982.746,-654.926.684.584.773,Direccion de Estadística de la Prov. Tucumán,908182,Gastona y Belicha,Comuna Rural Gastona y Belicha,90,0.001924398,Tucumán,,,
Municipio,-273.447.468.902.027,-656.126.988.414.032,Direccion de Estadística de la Prov. Tucumán,900035,Municipalidad de Concepcion,Municipio Municipalidad de Concepcion,90,0.00160832,Tucumán,,,
Comuna Rural,-273.165.516.168.518,-652.910.821.235.805,Direccion de Estadística de la Prov. Tucumán,908525,Pampa Mayo,Comuna Rural Pampa Mayo,90,0.003866502,Tucumán,,,
Comuna,-272.635.460.272.599,-659.100.831.838.862,Direccion de Estadística de la Prov. Tucumán,908161,Alpachiri y el Molino,Comuna Alpachiri y el Molino,90,0.033223779,Tucumán,,,
Comuna,-272.268.966.234.544,-657.395.231.227.396,Direccion de Estadística de la Prov. Tucumán,908175,Arcadia,Comuna Arcadia,90,0.015565757,Tucumán,,,
Comuna,-271.087.607.368.787,-65.795.415.563.243,Direccion de Estadística de la Prov. Tucumán,908455,Villa Quinteros,Comuna Villa Quinteros,90,0.010957194,Tucumán,,,
Comuna,-271.346.089.954.425,-656.997.955.571.369,Direccion de Estadística de la Prov. Tucumán,908392,Capitan Caceres,Comuna Capitan Caceres,90,0.00527946,Tucumán,,,
Comuna,-270.713.461.902.157,-656.660.164.509.312,Direccion de Estadística de la Prov. Tucumán,908441,Soldado Maldonado,Comuna Soldado Maldonado,90,0.007718547,Tucumán,,,
Comuna Rural,-27.051.330.314.524,-656.041.994.521.831,Direccion de Estadística de la Prov. Tucumán,908413,Los Sosa,Comuna Rural Los Sosa,90,0.007989211,Tucumán,,,
Municipio,-340.113.151.746.224,-600.627.625.274.553,ARBA - Gerencia de Servicios Catastrales,60077,Arrecifes,Municipio Arrecifes,6,0.003924788,Buenos Aires,,,
Municipio,-341.497.065.018.665,-598.548.037.960.898,ARBA - Gerencia de Servicios Catastrales,60140,Capitán Sarmiento,Municipio Capitán Sarmiento,6,0.001739114,Buenos Aires,,,
Municipio,-344.067.983.092.213,-598.842.434.040.917,ARBA - Gerencia de Servicios Catastrales,60161,Carmen de Areco,Municipio Carmen de Areco,6,0.00337093,Buenos Aires,,,
Municipio,-342.708.350.525.697,-60.305.182.566.345,ARBA - Gerencia de Servicios Catastrales,60714,Salto,Municipio Salto,6,0.005119809,Buenos Aires,,,
Municipio,-272.583.551.857.273,-653.619.549.438.073,Direccion de Estadística de la Prov. Tucumán,900098,Municipalidad de Simoca,Municipio Municipalidad de Simoca,90,0.000574914,Tucumán,,,
Municipio,-247.572.918.582.755,-594.860.182.346.937,Direc. Grl. Catastro (WMS),340119,General Güemes,Municipio General Güemes,34,0.000438076,Formosa,,,
Comuna,-298.578.882.238.486,-611.090.715.369.418,Servicio de Catastro e Informacion Territorial,823554,Huanqueros,Comuna Huanqueros,82,0.008561929,Santa Fe,,,
Municipio,-348.312.099.703.342,-58.476.969.025.414,ARBA - Gerencia de Servicios Catastrales,60260,Esteban Echeverría,Municipio Esteban Echeverría,6,0.00038752,Buenos Aires,,,
Municipio,-344.481.990.221.196,-589.034.413.925.773,ARBA - Gerencia de Servicios Catastrales,60638,Pilar,Municipio Pilar,6,0.001222584,Buenos Aires,,,
Municipio,-345.676.194.636.906,-591.585.123.543.241,ARBA - Gerencia de Servicios Catastrales,60497,Luján,Municipio Luján,6,0.002460527,Buenos Aires,,,
Comuna,-287.149.881.684.665,-593.815.838.624.303,Servicio de Catastro e Informacion Territorial,822763,Arroyo Ceibal,Comuna Arroyo Ceibal,82,0.003089488,Santa Fe,,,
Comuna Rural,-266.571.108.877.885,-651.240.894.061.431,Direccion de Estadística de la Prov. Tucumán,908035,El Timbo,Comuna Rural El Timbo,90,0.007204921,Tucumán,,,
Comuna Rural,-266.237.677.972.485,-656.319.729.934.296,Direccion de Estadística de la Prov. Tucumán,908595,Ancajuli,Comuna Rural Ancajuli,90,0.020686599,Tucumán,,,
Comuna,-266.961.551.758.077,-652.072.319.242.308,Direccion de Estadística de la Prov. Tucumán,908616,Los Nogales,Comuna Los Nogales,90,0.003405727,Tucumán,,,
Comuna,-265.960.888.406.862,-650.681.956.893.794,Direccion de Estadística de la Prov. Tucumán,908021,El Naranjo y el Sunchal,Comuna El Naranjo y el Sunchal,90,0.010607688,Tucumán,,,
Comuna Rural,-266.643.429.705.533,-652.961.130.854.135,Direccion de Estadística de la Prov. Tucumán,908609,La Esperanza,Comuna Rural La Esperanza,90,0.004052799,Tucumán,,,
Comuna,-266.034.229.704.115,-652.176.179.099.237,Direccion de Estadística de la Prov. Tucumán,908602,El Cadillal,Comuna El Cadillal,90,0.003514789,Tucumán,,,
Comuna Rural,-265.511.006.817.704,-653.481.681.969.426,Direccion de Estadística de la Prov. Tucumán,908637,Tapia,Comuna Rural Tapia,90,0.013768235,Tucumán,,,
Municipio,-346.184.039.263.126,-603.539.279.007.252,ARBA - Gerencia de Servicios Catastrales,60210,Chacabuco,Municipio Chacabuco,6,0.007314816,Buenos Aires,,,
Municipio,-25.362.490.161.423,-582.718.820.640.382,Direc. Grl. Catastro (WMS),340210,Riacho He-He,Municipio Riacho He-He,34,0.000115951,Formosa,,,
Municipio,-346.503.494.927.057,-589.879.503.249.052,ARBA - Gerencia de Servicios Catastrales,60364,General Rodríguez,Municipio General Rodríguez,6,0.001162799,Buenos Aires,,,
Municipio,-35.070.384.883.326,-616.827.618.200.122,ARBA - Gerencia de Servicios Catastrales,60469,Lincoln,Municipio Lincoln,6,0.018528835,Buenos Aires,,,
Municipio,-248.852.024.120.823,-603.165.832.566.376,Direc. Grl. Catastro (WMS),340140,Pozo del Tigre,Municipio Pozo del Tigre,34,0.000379513,Formosa,,,
Municipio,-346.360.018.167.543,-586.887.583.352.667,ARBA - Gerencia de Servicios Catastrales,60410,Ituzaingo,Municipio Ituzaingo,6,0.00012136,Buenos Aires,,,
Comuna,-284.145.736.812.912,-596.366.616.081.518,Servicio de Catastro e Informacion Territorial,822868,Villa Ana,Comuna Villa Ana,82,0.008633866,Santa Fe,,,
Municipio,-348.137.199.832.046,-588.480.634.347.315,ARBA - Gerencia de Servicios Catastrales,60525,Marcos Paz,Municipio Marcos Paz,6,0.001355129,Buenos Aires,,,
Comuna Rural,-45.068.316.569.196,-694.653.884.108.616,Direccion General de Estadística y Censos,268119,Buen Pasto,Comuna Rural Buen Pasto,26,6,,,,
Municipio,-345.959.797.363.173,-585.790.926.022.539,ARBA - Gerencia de Servicios Catastrales,60840,Tres de Febrero,Municipio Tres de Febrero,6,0.000145527,Buenos Aires,,,
Municipio,-349.157.089.757.004,-599.584.822.196.811,ARBA - Gerencia de Servicios Catastrales,60224,Chivilcoy,Municipio Chivilcoy,6,0.00657013,Buenos Aires,,,
Municipio,-350.610.928.531.071,-606.042.295.511.118,ARBA - Gerencia de Servicios Catastrales,60112,Bragado,Municipio Bragado,6,0.00705525,Buenos Aires,,,
Comuna,-299.880.288.078.494,-608.529.461.195.375,Servicio de Catastro e Informacion Territorial,823477,Aguará Grande,Comuna Aguará Grande,82,0.009690557,Santa Fe,,,
Comuna Rural,-435.775.203.888.784,-716.561.282.123.594,Direccion General de Estadística y Censos,268056,Carrenleufú,Comuna Rural Carrenleufú,26,0.000421367,Chubut,,,
Municipio,-347.554.643.393.452,-584.240.829.326.534,ARBA - Gerencia de Servicios Catastrales,60490,Lomas de Zamora,Municipio Lomas de Zamora,6,0.000279534,Buenos Aires,,,
Municipio,-347.350.141.996.909,-582.768.874.201.614,ARBA - Gerencia de Servicios Catastrales,60658,Quilmes,Municipio Quilmes,6,0.000292309,Buenos Aires,,,
Municipio,-362.023.512.628.961,-583.408.970.254.988,ARBA - Gerencia de Servicios Catastrales,60630,Pila,Municipio Pila,6,0.011212844,Buenos Aires,,,
Municipio,-37.585.278.315.595,-598.883.008.698.795,ARBA - Gerencia de Servicios Catastrales,60084,Benito Juárez,Municipio Benito Juárez,6,0.017689288,Buenos Aires,,,
Municipio,-377.142.728.192.546,-582.720.776.956.148,ARBA - Gerencia de Servicios Catastrales,60063,Balcarce,Municipio Balcarce,6,0.013644968,Buenos Aires,,,
Municipio,-367.857.719.233.293,-5.969.665.215.894,ARBA - Gerencia de Servicios Catastrales,60049,Azul,Municipio Azul,6,0.021380043,Buenos Aires,,,
Municipio,-363.908.002.975.692,-572.746.828.656.255,ARBA - Gerencia de Servicios Catastrales,60812,Tordillo,Municipio Tordillo,6,0.004339898,Buenos Aires,,,
Municipio,-344.869.499.670.191,-585.372.648.522.523,ARBA - Gerencia de Servicios Catastrales,60756,San Isidro,Municipio San Isidro,6,0.000166314,Buenos Aires,,,
Municipio,-40.197.325.042.123,-628.529.085.912.033,ARBA - Gerencia de Servicios Catastrales,60602,Patagones,Municipio Patagones,6,0.046514158,Buenos Aires,,,
Municipio,-388.488.346.485.235,-618.360.446.581.448,ARBA - Gerencia de Servicios Catastrales,60182,Coronel de Marina Leonardo Rosales,Municipio Coronel de Marina Leonardo Rosales,6,0.004346642,Buenos Aires,,,
Municipio,-377.710.550.160.995,-624.351.452.974.673,ARBA - Gerencia de Servicios Catastrales,60700,Saavedra,Municipio Saavedra,6,0.011720111,Buenos Aires,,,
Municipio,-3.896.257.223.668,-612.904.738.793.276,ARBA - Gerencia de Servicios Catastrales,60553,Monte Hermoso,Municipio Monte Hermoso,6,0.000693472,Buenos Aires,,,
Municipio,-380.897.033.467.581,-586.939.656.644.915,ARBA - Gerencia de Servicios Catastrales,60476,Lobería,Municipio Lobería,6,0.015729956,Buenos Aires,,,
